"Source","Target","From","To","Group","Weight","Weight_2018","Weight_2019","Weight_2020","Weight_2021","Weight_2022","Weight_2023","Weight_2024"
168,201,168,201,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
169,197,169,197,"Collaborator-Collaborator",1,1,1,1,1,1,1,1
169,210,169,210,"Collaborator-Collaborator",1,1,1,1,1,1,1,1
171,188,171,188,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
171,212,171,212,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
171,231,171,231,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
172,201,172,201,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
173,215,173,215,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
174,175,174,175,"Collaborator-Collaborator",1,0,0,0,0,0,1,1
174,195,174,195,"Faculty-Collaborator",1,0,0,0,0,0,1,1
174,216,174,216,"Doctoral Fellow-Collaborator",1,0,0,0,0,0,1,1
175,195,175,195,"Faculty-Collaborator",1,0,0,0,0,0,1,1
175,216,175,216,"Doctoral Fellow-Collaborator",1,0,0,0,0,0,1,1
176,193,176,193,"Collaborator-Collaborator",1,0,0,0,0,1,1,1
176,234,176,234,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
177,209,177,209,"Collaborator-Collaborator",1,0,0,0,1,1,1,1
178,195,178,195,"Faculty-Collaborator",1,0,0,0,0,0,1,1
178,216,178,216,"Doctoral Fellow-Collaborator",1,0,0,0,0,0,1,1
179,218,179,218,"Collaborator-Collaborator",1,0,0,0,0,1,1,1
179,229,179,229,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
181,229,181,229,"Faculty-Doctoral Fellow",1,0,0,0,1,1,1,1
181,230,181,230,"Faculty-Affiliate Student",1,0,0,0,1,1,1,1
182,217,182,217,"Collaborator-Collaborator",1,1,1,1,1,1,1,1
182,230,182,230,"Affiliate Student-Collaborator",1,1,1,1,1,1,1,1
183,185,183,185,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
183,221,183,221,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
183,228,183,228,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
183,233,183,233,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
183,235,183,235,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
183,236,183,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
185,221,185,221,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
185,228,185,228,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
185,233,185,233,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
185,235,185,235,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
185,236,185,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
186,206,186,206,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
186,216,186,216,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
188,212,188,212,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
188,231,188,231,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
189,232,189,232,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
193,234,193,234,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
195,203,195,203,"Faculty-Doctoral Fellow",2,0,0,0,0,1,2,2
195,216,195,216,"Faculty-Doctoral Fellow",7,0,0,1,2,3,7,7
196,216,196,216,"Doctoral Fellow-Collaborator",3,0,0,3,3,3,3,3
196,225,196,225,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
197,210,197,210,"Collaborator-Collaborator",1,1,1,1,1,1,1,1
199,216,199,216,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
202,230,202,230,"Affiliate Student-Collaborator",1,0,1,1,1,1,1,1
205,234,205,234,"Doctoral Fellow-Collaborator",1,0,0,0,1,1,1,1
207,219,207,219,"Collaborator-Collaborator",1,0,0,0,1,1,1,1
208,211,208,211,"Doctoral Fellow-Collaborator",2,0,0,0,2,2,2,2
208,230,208,230,"Affiliate Student-Collaborator",2,0,0,0,2,2,2,2
211,230,211,230,"Doctoral Fellow-Affiliate Student",1,0,0,0,1,1,1,1
212,231,212,231,"Collaborator-Collaborator",1,0,0,0,0,0,0,1
213,238,213,238,"Collaborator-Collaborator",1,1,1,1,1,1,1,1
214,220,214,220,"Collaborator-Collaborator",1,0,0,0,0,0,1,1
216,224,216,224,"Doctoral Fellow-Collaborator",1,0,0,0,0,0,0,1
216,225,216,225,"Doctoral Fellow-Collaborator",1,0,0,1,1,1,1,1
217,230,217,230,"Affiliate Student-Collaborator",1,1,1,1,1,1,1,1
218,229,218,229,"Doctoral Fellow-Collaborator",1,0,0,0,0,1,1,1
221,228,221,228,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
221,233,221,233,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
221,235,221,235,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
221,236,221,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
226,229,226,229,"Doctoral Fellow-Collaborator",1,0,0,0,1,1,1,1
228,233,228,233,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
228,235,228,235,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
228,236,228,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
229,230,229,230,"Doctoral Fellow-Affiliate Student",1,0,0,0,1,1,1,1
229,237,229,237,"Doctoral Fellow-Collaborator",1,0,0,0,1,1,1,1
233,235,233,235,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
233,236,233,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
235,236,235,236,"Collaborator-Collaborator",1,0,0,1,1,1,1,1
